"Клиент ИмяФамилия (e-16292784), период 01.03.2023 - 27.06.2023"
"Всего";;"Ср.расход за день (руб.)";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
"с 01.03.2023 по 27.06.2023";;11361,40;917727;12829;1170224,30;1,93;-;78;-;-;381;3

"Дата";"Кампания";"№ Кампании";"Группа";"№ Группы";"Тип устройства";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний дневной лагерь в москве 2023";5153889081;"мобильные";9;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь на выходные";5153889083;"десктоп";2;1;98,52;4,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для подростков";5153889084;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для подростков";5153889084;"мобильные";5;1;95,38;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"десктоп";10;1;68,37;2,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"мобильные";15;2;391,76;1,50;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной летний лагерь для детей";5153889091;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной летний лагерь для детей";5153889091;"мобильные";2;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"расписание лагеря дневного пребывания";5153889095;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летние детский лагерь дневного пребывания";5153889100;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"батутный лагерь";5153889101;"десктоп";4;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"батутный лагерь";5153889101;"мобильные";2;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь без ночевки";5153889103;"мобильные";3;1;21,84;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"десктоп";4;1;6,57;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"мобильные";13;6;69,68;1,17;-;-;-;-;1;-
15.05.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"десктоп";72;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"мобильные";22;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"планшеты";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Все-посетители_МетрикаКарт_НЕБО";5162353698;"десктоп";444;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Все-посетители_МетрикаКарт_НЕБО";5162353698;"мобильные";512;6;272,78;-;-;-;-;-;1;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Все-посетители_МетрикаКарт_НЕБО";5162353698;"планшеты";5;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Был на НЕБО (-Отказ, -ЛидЛагерь)";5162353699;"десктоп";436;3;37,53;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Был на НЕБО (-Отказ, -ЛидЛагерь)";5162353699;"мобильные";101;2;51,07;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Фили_Живет_3км";5162353700;"десктоп";2;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Фили_Живет_3км";5162353700;"мобильные";9;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Сокол_Живет_3км";5162353701;"десктоп";40;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Сокол_Живет_3км";5162353701;"мобильные";23;1;29,30;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Сокол_Живет_3км";5162353701;"планшеты";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Бабушкинская_Живет_3км";5162353702;"десктоп";268;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Бабушкинская_Живет_3км";5162353702;"мобильные";174;1;28,79;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Бабушкинская_Живет_3км";5162353702;"планшеты";12;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Крымская_Живет_3км";5162353703;"десктоп";12;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Крымская_Живет_3км";5162353703;"мобильные";5;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Крымская_Живет_3км";5162353703;"планшеты";3;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"десктоп";133;3;53,21;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"мобильные";56;4;55,50;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"планшеты";4;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Дневной английский лагерь";5166878329;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Дневной английский лагерь";5166878329;"мобильные";3;1;88,22;2,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Городской английский лагерь";5166878330;"десктоп";11;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Городской английский лагерь";5166878330;"мобильные";5;1;64,67;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Языковой лагерь в Москве";5166878331;"десктоп";6;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Языковой лагерь в Москве";5166878331;"мобильные";17;1;200,17;2,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Языковой лагерь в Москве";5166878331;"планшеты";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Английский лагерь в Москве";5166878332;"десктоп";20;1;6,64;7,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Английский лагерь в Москве";5166878332;"мобильные";38;1;178,38;2,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Городской языковой лагерь в Москве";5166878333;"десктоп";1;1;21,77;3,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Поиск | ГЗ | 23";85847807;"Городской языковой лагерь в Москве";5166878333;"мобильные";6;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Ретаргетинг | 23";85848502;"Был на zhara.nebojump.ru/lager, не отказ, не лид";5166885108;"десктоп";282;2;136,76;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Eng | Ретаргетинг | 23";85848502;"Был на zhara.nebojump.ru/lager, не отказ, не лид";5166885108;"мобильные";110;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Мастер | 23 – 2";85975527;"Лагерь в НЕБО | Мастер | 23 – 2";5168432528;"десктоп";10;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Мастер | 23 – 2";85975527;"Лагерь в НЕБО | Мастер | 23 – 2";5168432528;"мобильные";6;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний дневной лагерь в москве";5169207889;"мобильные";3;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь в москве на лето 2023";5169207891;"десктоп";4;1;62,65;3,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь в москве на лето 2023";5169207891;"мобильные";3;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь в москве";5169207894;"десктоп";7;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь в москве";5169207894;"мобильные";9;1;254,81;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь в москве на лето";5169207896;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь в москве на лето";5169207896;"мобильные";3;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь для детей в москве";5169207920;"десктоп";3;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь для детей в москве";5169207920;"мобильные";12;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский городской летний лагерь";5169207931;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"дневной лагерь для детей";5169207964;"десктоп";2;1;182,94;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"дневной лагерь для детей";5169207964;"мобильные";2;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летние лагеря в москве для школьников 2023";5169207968;"мобильные";3;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь 2023";5169207970;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь 2023";5169207970;"мобильные";2;1;87,45;2,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь дневного пребывания";5169207978;"десктоп";1;1;104,22;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь дневного пребывания";5169207978;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский городской лагерь";5169207985;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский городской лагерь";5169207985;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городские лагеря дневного пребывания";5169207987;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городские лагеря дневного пребывания";5169207987;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской летний лагерь в москве 2023";5169207988;"десктоп";16;3;400,37;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской летний лагерь в москве 2023";5169207988;"мобильные";10;4;413,17;1,50;-;-;-;-;1;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь вао";5169207999;"десктоп";1;1;43,62;3,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь вднх";5169208001;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь вднх 2023";5169208002;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь для детей";5169208006;"десктоп";8;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь для детей";5169208006;"мобильные";8;1;116,05;3,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь для детей москва";5169208008;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь для подростков";5169208010;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь для подростков";5169208010;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь юао";5169208052;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской спортивный лагерь";5169208059;"десктоп";2;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детские лагеря в москве на лето 2023";5169208064;"десктоп";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детские лагеря в москве на лето 2023";5169208064;"мобильные";3;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский городской лагерь москва";5169208069;"десктоп";8;1;101,62;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский городской лагерь москва";5169208069;"мобильные";9;1;249,27;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский дневной лагерь";5169208075;"мобильные";1;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь в москве";5169208081;"десктоп";6;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь в москве";5169208081;"мобильные";11;0;0,00;-;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь для детей москва";5169208085;"десктоп";6;1;192,93;1,00;-;-;-;-;-;-
15.05.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь для детей москва";5169208085;"мобильные";6;2;534,13;1,00;-;1;-;-;-;-
